post_id,platform,platform_post_id,post_url,created_at,day_of_week,post_hour,post_type,media_type,caption,hashtags,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards
670,LinkedIn,li_5494795552500310,https://linkedin.com/feed/update/urn:li:activity:3184662388898126335,2023-04-07 11:12:00,Friday,11,ThankYou,Photo,"Thank you, David, for believing in our mission. Your support changes lives.","#HopeForGirls, #GiveHope, #ChildAbuse",3,3,True,ShareStory,CampaignLaunch,Emotional,75,False,Summer of Safety,False,,1665,1163,100,33,35,13,47,,0.1698,51,0,0.0,496,,,,
169,Instagram,ig_9225067906427870,https://instagram.com/p/GxdbOj7y-ZC,2023-04-07 13:57:00,Friday,13,ImpactStory,Carousel,"Gabriela's story: arrived to us with nothing but fear. Today she's learning, laughing, and dreaming of a future. #HumanTrafficking, #OSAEC","#HumanTrafficking, #OSAEC",2,0,True,SignUp,DonorImpact,Emotional,138,True,Summer of Safety,False,,11975,6731,730,311,486,124,298,,0.1771,525,145,717543.3,1782,,,,
79,Twitter,tw_6611894899567962,https://twitter.com/lighthouse_ph/status/9454378226249043876,2023-04-08 08:11:00,Saturday,8,ImpactStory,Video,"Sometimes the most powerful thing we can do is simply listen. Lucia shared her story with us last week, and we're so proud of her progress. Share her story","#HopeForGirls, #DonateNow",2,0,True,ShareStory,AwarenessRaising,Celebratory,155,False,,False,,7175,4817,1519,212,153,86,203,6307.0,0.25,283,15,62020.44,1222,,,,
467,LinkedIn,li_2747231220666409,https://linkedin.com/feed/update/urn:li:activity:1622981271640283211,2023-04-08 15:42:00,Saturday,15,ImpactStory,Photo,"I wish you could see Valentina's smile today. You made that happen. #SafeHaven, #GiveHope, #SummerofSafety","#SafeHaven, #GiveHope, #SummerofSafety",3,0,False,,Reintegration,Urgent,106,True,,False,,1320,1010,38,22,19,6,12,,0.0716,21,4,9911.56,463,,,,
455,Facebook,fb_9134937526474436,https://facebook.com/lighthouse.ph/posts/9134937526474436,2023-04-10 11:37:00,Monday,11,ThankYou,Text,"P26,000 might not sound like a lot, but to Isabella it means SAFETY. Thank you, Carlos. #ProtectChildren, #MakeADifference, #SummerofSafety","#ProtectChildren, #MakeADifference, #SummerofSafety",3,3,False,,SafehouseLife,Informative,139,False,,False,,1794,1081,50,21,9,7,20,,0.0641,13,0,0.0,2479,,,,
445,TikTok,tk_7982353606093465,https://tiktok.com/@lighthouse_ph/video/7700431382150329512,2023-04-11 19:10:00,Tuesday,19,ImpactStory,Text,Sofia is one of 6 girls we served this year. Each one has a story. Each one deserves a chance. Help more girls today,"#SpreadTheWord, #SummerofSafety, #ForYou",3,0,False,,EventRecap,Emotional,116,True,Summer of Safety,False,,2725,1575,213,30,109,21,22,,0.1469,76,25,74959.83,917,,,,
597,WhatsApp,wa_5071638570149025,https://whatsapp.com/channel/lighthouse_ph/5071638570149025,2023-04-11 22:48:00,Tuesday,22,ImpactStory,Carousel,"Six months ago, Carmen didn't believe in herself. Now watch her SHINE. The change you make is real. https://lighthouse.ph/donate?utm_source=whatsapp",,0,0,True,ShareStory,SafehouseLife,Grateful,148,True,,False,,3001,1694,64,10,36,10,81,,0.058,23,19,50224.1,1543,,,,55.0
704,Twitter,tw_9424594855040106,https://twitter.com/lighthouse_ph/status/7198912573060332911,2023-04-12 16:27:00,Wednesday,16,ThankYou,Video,"A heartfelt thank you to everyone who donated this month. We see you. We appreciate you. #BeTheChange, #SummerofSafety","#BeTheChange, #SummerofSafety",2,1,True,LearnMore,DonorImpact,Hopeful,118,False,,False,,5340,3766,440,75,70,35,183,3479.0,0.136,86,1,866.89,1228,,,,
319,TikTok,tk_3260940904999575,https://tiktok.com/@lighthouse_ph/video/4548389952847449049,2023-04-13 17:22:00,Thursday,17,ThankYou,Carousel,"P37,000 might not sound like a lot, but to Josefina it means SAFETY. Thank you, Patricia. #SpreadTheWord, #SummerofSafety, #Viral","#SpreadTheWord, #SummerofSafety, #Viral",3,0,False,,Health,Hopeful,129,False,,True,4079.81,11334,8537,406,67,59,47,136,,0.0484,93,0,0.0,916,,,,
363,Twitter,tw_4378230318765772,https://twitter.com/lighthouse_ph/status/5358308158636626381,2023-04-14 08:46:00,Friday,8,ImpactStory,Photo,Before: afraid. After: empowered. Valentina's 12-month journey has been incredible. Read more: https://lighthouse.ph/donate?utm_source=twitter,"#BreakTheCycle, #SummerofSafety",2,2,False,,Health,Urgent,142,True,,False,,11040,7102,701,221,443,86,101,,0.1548,367,35,85463.02,1228,,,,
412,Facebook,fb_8117448775007236,https://facebook.com/lighthouse.ph/posts/8117448775007236,2023-04-15 08:11:00,Saturday,8,FundraisingAppeal,Photo,"Bare walls. Full hearts. Empty wallets. We need P48,000 to keep going. Our girls are worth it. https://lighthouse.ph/donate?utm_source=facebook","#BreakTheCycle, #OSAEC, #ChildAbuse",3,0,True,ShareStory,Education,Celebratory,143,False,,False,,5693,3474,301,75,65,25,140,,0.1011,96,6,17452.08,2479,,,,
696,Facebook,fb_9807311861817685,https://facebook.com/lighthouse.ph/posts/9807311861817685,2023-04-15 20:34:00,Saturday,20,ThankYou,Video,"Big thanks to Michael for the recent donation. You're making magic happen. #EndTrafficking, #SpreadTheWord","#EndTrafficking, #SpreadTheWord",2,0,True,LearnMore,AwarenessRaising,Informative,106,False,Summer of Safety,False,,2439,1424,93,50,23,15,63,1843.0,0.1048,63,0,0.0,2489,,,,
192,WhatsApp,wa_2687448874736090,https://whatsapp.com/channel/lighthouse_ph/2687448874736090,2023-04-17 16:21:00,Monday,16,EventPromotion,Video,You're invited! Community Fair is happening April 22. We'd love to see you there. https://lighthouse.ph/donate?utm_source=whatsapp,,0,2,True,LearnMore,CampaignLaunch,Urgent,130,False,Summer of Safety,False,,627,366,16,7,7,1,15,381.0,0.0794,6,0,0.0,1517,,,,16.0
706,Twitter,tw_9203914021136198,https://twitter.com/lighthouse_ph/status/5979015787792682774,2023-04-18 15:06:00,Tuesday,15,Campaign,Text,"Summer of Safety: Where your P1,148 can change everything. Our goal is P115,000. We're 83% there. https://lighthouse.ph/donate?utm_source=twitter",#GiveHope,1,3,True,LearnMore,CampaignLaunch,Emotional,145,False,Summer of Safety,False,,1977,1263,126,23,27,9,65,,0.1097,56,5,4285.53,1228,,,,
255,Instagram,ig_9802396911717863,https://instagram.com/p/L2OTd0vUZYd,2023-04-18 17:19:00,Tuesday,17,EducationalContent,Carousel,"Myth: Victims can just leave if they want. TRUTH: Victims are controlled through threats, debt, and psychological manipulation. This is why survivors need trauma-informed care. #SurvivorStrong, #GiveHope, #SummerofSafety","#SurvivorStrong, #GiveHope, #SummerofSafety",3,2,False,,DonorImpact,Grateful,220,False,,False,,4128,2904,127,32,20,19,39,,0.0576,67,0,0.0,1782,,,,
800,YouTube,yt_8212344049786338,https://youtube.com/watch?v=0sS0PaXhw_m,2023-04-23 12:54:00,Sunday,12,EventPromotion,Reel,Mark your calendar: Art Show on May 06 - it's going to be special. https://lighthouse.ph/donate?utm_source=youtube,,0,0,True,LearnMore,Gratitude,Informative,114,False,Summer of Safety,False,,10935,8189,429,123,87,46,286,9265.0,0.0578,105,2,9448.41,620,1908590.0,206.0,231.0,
557,Instagram,ig_6983631121949843,https://instagram.com/p/XYsJZuz48_J,2023-04-24 14:17:00,Monday,14,FundraisingAppeal,Photo,"No budget, no meals. No meals, no hope. We're short P73,000 this month. Our girls can't wait. https://lighthouse.ph/donate?utm_source=instagram","#ProtectChildren, #MakeADifference, #SummerofSafety, #EndViolence, #HumanTrafficking",5,2,True,SignUp,DonorImpact,Emotional,143,False,Summer of Safety,False,,3777,2769,279,69,112,43,118,,0.173,95,26,26770.73,1833,,,,
389,YouTube,yt_7912129421280048,https://youtube.com/watch?v=gStwtTkOtH3,2023-04-27 01:02:00,Thursday,1,ThankYou,Video,"P38,000 might not sound like a lot, but to Ana it means SAFETY. Thank you, Angel. #DonateNow, #NonprofitTikTok","#DonateNow, #NonprofitTikTok",2,0,True,LearnMore,SafehouseLife,Hopeful,110,False,Summer of Safety,False,,1131,800,21,3,5,1,29,1083.0,0.0353,12,0,0.0,620,17328.0,16.0,232.0,
34,Instagram,ig_4401397583946604,https://instagram.com/p/9AXpPQ8N89f,2023-04-27 19:55:00,Thursday,19,FundraisingAppeal,Photo,"Bare walls. Full hearts. Empty wallets. We need P57,000 to keep going. Our girls are worth it. https://lighthouse.ph/donate?utm_source=instagram",#SafeHaven,1,0,True,DonateNow,SafehouseLife,Urgent,144,False,,False,,2621,1734,239,112,58,26,68,,0.2001,152,12,23100.14,1782,,,,
718,Facebook,fb_8533700965530864,https://facebook.com/lighthouse.ph/posts/8533700965530864,2023-04-29 05:36:00,Saturday,5,EventPromotion,Photo,FREE EVENT ALERT: Awareness Walk - May 04 - bring your friends! https://lighthouse.ph/donate?utm_source=facebook,"#SpreadTheWord, #SummerofSafety, #EndViolence, #OSAEC",4,2,True,DonateNow,DonorImpact,Emotional,112,False,Summer of Safety,False,,1385,868,16,5,7,2,35,,0.0344,10,0,0.0,2489,,,,
530,Facebook,fb_7273783543965124,https://facebook.com/lighthouse.ph/posts/7273783543965124,2023-04-30 19:12:00,Sunday,19,Campaign,Photo,Back to School is happening NOW. Our girls are counting on us. Donate today: https://lighthouse.ph/donate?utm_source=facebook,"#SummerofSafety, #ChildAbuse, #HumanTrafficking",3,3,True,DonateNow,Health,Urgent,125,False,,True,2964.3,22487,15093,1885,685,395,181,618,,0.1483,464,39,163564.37,2479,,,,
749,YouTube,yt_1301315121561937,https://youtube.com/watch?v=Jf_mV4GLL5N,2023-04-30 22:48:00,Sunday,22,EventPromotion,Video,SAVE THE DATE! Join us on May 08 for Awareness Walk. All proceeds support our girls. https://lighthouse.ph/donate?utm_source=youtube,"#MakeADifference, #SummerofSafety, #OSAEC, #HumanTrafficking",4,1,True,DonateNow,SafehouseLife,Informative,132,False,Summer of Safety,True,2497.87,7168,4224,121,45,20,16,199,3763.0,0.0377,26,0,0.0,620,293514.0,78.0,233.0,
288,Instagram,ig_5425326677452273,https://instagram.com/p/jBB0svcg8s9,2023-05-01 20:00:00,Monday,20,Campaign,Photo,"Our Back to School campaign is LIVE! Every peso counts toward keeping our girls safe. Can you help us reach our goal of P82,000? https://lighthouse.ph/donate?utm_source=instagram",#SummerofSafety,1,1,True,LearnMore,Gratitude,Informative,178,False,,False,,3549,2453,246,79,34,21,133,,0.1042,90,1,1677.25,1782,,,,
92,Facebook,fb_6231200563262392,https://facebook.com/lighthouse.ph/posts/6231200563262392,2023-05-01 21:36:00,Monday,21,Campaign,Video,Join our Back to School campaign! Every peso brings a girl closer to safety and dignity. https://lighthouse.ph/donate?utm_source=facebook,"#SafeHaven, #DonateNow, #SummerofSafety",3,0,True,DonateNow,CampaignLaunch,Grateful,137,False,,False,,4028,2441,183,28,21,17,97,2449.0,0.0806,63,1,4772.83,2423,,,,
405,Twitter,tw_1037881276668733,https://twitter.com/lighthouse_ph/status/6738864392326970247,2023-05-03 10:02:00,Wednesday,10,Campaign,Carousel,"This May, we're asking for help. P91,000 will cover meals, medicine, and hope for 33 girls. https://lighthouse.ph/donate?utm_source=twitter","#ChildProtection, #BeTheChange, #HumanTrafficking",3,1,True,ShareStory,Gratitude,Grateful,139,False,Summer of Safety,False,,7779,4428,573,120,92,65,256,,0.1383,186,9,22160.15,1228,,,,
372,Instagram,ig_8527130580569480,https://instagram.com/p/D2YfMqH09V1,2023-05-04 16:10:00,Thursday,16,Campaign,Photo,"Year-End Hope CAMPAIGN ALERT: We're raising P90,000 to provide safety and education. Will you help? https://lighthouse.ph/donate?utm_source=instagram",#MakeADifference,1,2,True,SignUp,EventRecap,Hopeful,149,False,,False,,2005,1244,52,26,17,6,55,,0.0741,39,2,3936.2,1782,,,,
244,Instagram,ig_1271425597677664,https://instagram.com/p/25Y_oFT94Yx,2023-05-05 20:17:00,Friday,20,ImpactStory,Text,"Stories like Elena's remind us why we fight. Thank you for standing with us. #EndTrafficking, #MakeADifference, #SummerofSafety, #HumanTrafficking, #ChildRights","#EndTrafficking, #MakeADifference, #SummerofSafety, #HumanTrafficking, #ChildRights",5,0,True,SignUp,SafehouseLife,Informative,160,True,Summer of Safety,True,949.83,10641,7660,639,130,250,55,244,,0.0849,263,86,110254.23,1782,,,,
342,LinkedIn,li_9862826882502163,https://linkedin.com/feed/update/urn:li:activity:2095874683345988471,2023-05-06 14:24:00,Saturday,14,ImpactStory,Carousel,"From victim to survivor to LEADER. That's Josefina's journey. This is why we do what we do. #BeTheChange, #SummerofSafety","#BeTheChange, #SummerofSafety",2,0,False,,Health,Emotional,121,True,Summer of Safety,False,,3021,2265,95,25,63,21,40,,0.0769,66,13,166857.83,463,,,,
770,Instagram,ig_6440760261431493,https://instagram.com/p/T9faPzBVkh_,2023-05-06 20:38:00,Saturday,20,Campaign,Text,"Back to School: Where your P1,062 can change everything. Our goal is P97,000. We're 42% there. https://lighthouse.ph/donate?utm_source=instagram","#SummerofSafety, #ChildAbuse, #ChildRights",3,0,True,DonateNow,Education,Grateful,144,False,Summer of Safety,False,,6973,3964,454,57,67,42,173,,0.1359,120,7,30120.32,1833,,,,
108,Facebook,fb_3554277605001327,https://facebook.com/lighthouse.ph/posts/3554277605001327,2023-05-09 03:24:00,Tuesday,3,FundraisingAppeal,Photo,"This is hard to ask, but our reserve is gone. We're raising P81,000 to make sure our girls don't go without. https://lighthouse.ph/donate?utm_source=facebook","#EndTrafficking, #SummerofSafety, #HumanTrafficking, #OSAEC",4,0,True,ShareStory,Reintegration,Emotional,157,False,Summer of Safety,False,,680,459,14,3,2,1,25,,0.0342,6,0,0.0,2423,,,,
637,WhatsApp,wa_4052711172599416,https://whatsapp.com/channel/lighthouse_ph/4052711172599416,2023-05-11 07:28:00,Thursday,7,EducationalContent,Photo,Did you know? 1 in 4 girls in developing countries lack formal education That's why education is SO important for at-risk girls. ,,0,2,True,DonateNow,Health,Emotional,129,False,Summer of Safety,False,,959,606,34,5,11,3,30,,0.077,8,0,0.0,1543,,,,24.0
649,WhatsApp,wa_2244264597224801,https://whatsapp.com/channel/lighthouse_ph/2244264597224801,2023-05-12 21:47:00,Friday,21,Campaign,Reel,"The Summer of Safety campaign keeps our lights on and our girls safe. We've raised P75,000 of P132,000. Can we count on you? https://lighthouse.ph/donate?utm_source=whatsapp",,0,0,True,ShareStory,Reintegration,Hopeful,173,False,,False,,2496,1703,137,35,36,19,91,3050.0,0.1285,86,11,44268.06,1543,,,,96.0
788,Facebook,fb_9026133983515055,https://facebook.com/lighthouse.ph/posts/9026133983515055,2023-05-13 04:39:00,Saturday,4,FundraisingAppeal,Video,"We're P69,000 short of this month's operating costs. Our girls need meals, medicine, and school supplies every single day. Can you help close the gap? https://lighthouse.ph/donate?utm_source=facebook","#SpreadTheWord, #SummerofSafety",2,1,True,SignUp,Education,Celebratory,199,False,,False,,3202,1965,100,10,11,5,90,2657.0,0.043,18,1,1946.54,2489,,,,
568,WhatsApp,wa_2717124543241603,https://whatsapp.com/channel/lighthouse_ph/2717124543241603,2023-05-16 18:58:00,Tuesday,18,ImpactStory,Photo,"What a year for Valentina! Started the program unable to read, now top of her class. Your donations = transformed lives. ",,0,1,False,,Reintegration,Informative,121,True,Summer of Safety,True,439.44,9365,7104,331,106,129,46,100,,0.0687,209,109,87912.57,1543,,,,304.0
681,Twitter,tw_3815612600172719,https://twitter.com/lighthouse_ph/status/1612499949973115414,2023-05-18 18:02:00,Thursday,18,ThankYou,Text,"Big thanks to Carlos for the recent donation. You're making magic happen. #BeTheChange, #SummerofSafety, #ChildAbuse","#BeTheChange, #SummerofSafety, #ChildAbuse",3,0,True,ShareStory,DonorImpact,Grateful,116,False,Summer of Safety,False,,778,463,38,13,6,4,20,,0.118,14,0,0.0,1228,,,,
617,TikTok,tk_8342216126336688,https://tiktok.com/@lighthouse_ph/video/4555310465590061573,2023-05-19 13:31:00,Friday,13,FundraisingAppeal,Reel,"We're P67,000 short of this month's operating costs. Our girls need meals, medicine, and school supplies every single day. Can you help close the gap? https://lighthouse.ph/donate?utm_source=tiktok","#SummerofSafety, #NonprofitTikTok",2,2,True,SignUp,Education,Hopeful,197,False,,False,,1738,985,50,14,11,5,52,1877.0,0.0705,30,1,1517.09,930,,,,
664,Facebook,fb_4751575943253930,https://facebook.com/lighthouse.ph/posts/4751575943253930,2023-05-21 10:03:00,Sunday,10,FundraisingAppeal,Video,"Bare walls. Full hearts. Empty wallets. We need P78,000 to keep going. Our girls are worth it. https://lighthouse.ph/donate?utm_source=facebook","#EndTrafficking, #SpreadTheWord",2,0,True,SignUp,Reintegration,Grateful,143,False,Summer of Safety,True,2255.93,5108,3367,325,82,51,31,179,5397.0,0.1047,156,11,42151.09,2489,,,,
225,Twitter,tw_8425435790239312,https://twitter.com/lighthouse_ph/status/6993049313036361989,2023-05-26 09:30:00,Friday,9,ImpactStory,Reel,"It's not magic. It's medicine, school, safety, and LOVE. Camila's transformation started the day she arrived at our door. #HopeForGirls, #SpreadTheWord","#HopeForGirls, #SpreadTheWord",2,0,False,,DonorImpact,Hopeful,151,True,Summer of Safety,False,,5070,2895,245,99,107,33,45,5621.0,0.1239,84,16,11727.79,1222,,,,
142,Twitter,tw_3742209110535270,https://twitter.com/lighthouse_ph/status/9187825952026622819,2023-05-26 13:11:00,Friday,13,EducationalContent,Video,Learn: The biggest barrier to safety for girls in trafficking is lack of economic opportunity. What we're doing about it: https://lighthouse.ph/donate?utm_source=twitter,"#BreakTheCycle, #OSAEC, #HumanTrafficking",3,0,False,,Health,Hopeful,169,False,Summer of Safety,False,,2855,1665,94,29,20,9,23,2531.0,0.067,20,0,0.0,1222,,,,
577,Instagram,ig_4867296004827336,https://instagram.com/p/G73hDc8Jnm-,2023-05-27 06:57:00,Saturday,6,ImpactStory,Photo,I wish you could see Lucia's smile today. You made that happen. #SummerofSafety,#SummerofSafety,1,1,False,,CampaignLaunch,Emotional,79,True,,False,,1926,1328,71,20,33,6,19,,0.0563,23,7,7385.49,1833,,,,
256,TikTok,tk_6443883937606786,https://tiktok.com/@lighthouse_ph/video/4989267962384091927,2023-05-28 19:58:00,Sunday,19,EventPromotion,Reel,Mark your calendar: Fundraiser Gala on June 17 - it's going to be special. https://lighthouse.ph/donate?utm_source=tiktok,"#SafeHaven, #SpreadTheWord",2,1,False,,AwarenessRaising,Celebratory,121,False,Summer of Safety,True,2997.73,31746,20000,3468,396,543,361,302,25089.0,0.1972,1337,18,28865.64,916,,,,
287,YouTube,yt_3761000615086991,https://youtube.com/watch?v=ie8OGDdLodL,2023-05-29 14:30:00,Monday,14,ImpactStory,Video,Maria is one of 9 girls we served this year. Each one has a story. Each one deserves a chance. Help more girls today,"#SafeHaven, #DonateNow, #SummerofSafety, #Reels",4,0,False,,AwarenessRaising,Hopeful,116,False,,False,,18781,11644,903,130,196,104,141,16789.0,0.0969,250,25,89167.91,620,2669451.0,159.0,242.0,
